2.38E-07,0.000238419,26,0.00301198,Delete
0,0,26,0.00301198,Delete
3.01E-06,0.00301198,26,0.00301198,Delete
0,0,26,0.00301198,Delete
9.54E-07,0.000953674,26,0.00301198,Delete
3.62E-07,0.000362266,27,0.000495572,Keep
4.96E-07,0.000495572,27,0.000495572,Delete
3.62E-07,0.000362266,27,0.000495572,Delete
3.62E-07,0.000362266,27,0.000495572,Delete
0,0,27,0.000495572,Delete
0,0,27,0.000495572,Delete
0,0,27,0.000495572,Delete
6.67E-08,6.67E-05,27,0.000495572,Delete
6.67E-08,6.67E-05,28,0.000247876,Keep
1.81E-07,0.000181133,28,0.000247876,Delete
2.38E-07,0.000238419,28,0.000247876,Delete
2.48E-07,0.000247876,28,0.000247876,Delete
0,0,28,0.000247876,Delete
0,0,28,0.000247876,Delete
0,0,28,0.000247876,Delete
0,0,28,0.000247876,Delete
0,0,29,0.001869519,Keep
6.67E-08,6.67E-05,29,0.001869519,Delete
0,0,29,0.001869519,Delete
2.48E-07,0.000247876,29,0.001869519,Delete
1.87E-06,0.001869519,29,0.001869519,Delete
0,0,29,0.001869519,Delete
1.33E-07,0.000133305,29,0.001869519,Delete
2.38E-07,0.000238419,29,0.001869519,Delete
6.67E-08,6.67E-05,30,0.000724533,Keep
6.67E-08,6.67E-05,30,0.000724533,Delete
2.38E-07,0.000238419,30,0.000724533,Delete
1.81E-07,0.000181133,30,0.000724533,Delete
3.05E-07,0.000305071,30,0.000724533,Delete
0,0,30,0.000724533,Delete
7.25E-07,0.000724533,30,0.000724533,Delete
0,0,30,0.000724533,Delete
0,0,31,6.67E-05,Keep
0,0,31,6.67E-05,Delete
0,0,31,6.67E-05,Delete
0,0,31,6.67E-05,Delete
0,0,31,6.67E-05,Delete
0,0,31,6.67E-05,Delete
6.67E-08,6.67E-05,31,6.67E-05,Delete
6.67E-08,6.67E-05,31,6.67E-05,Delete
2.38E-07,0.000238419,32,0.000238419,Keep
6.67E-08,6.67E-05,32,0.000238419,Delete
6.67E-08,6.67E-05,32,0.000238419,Delete
6.67E-08,6.67E-05,32,0.000238419,Delete
0,0,32,0.000238419,Delete
0,0,32,0.000238419,Delete
0,0,32,0.000238419,Delete
2.38E-07,0.000238419,32,0.000238419,Delete
6.67E-08,6.67E-05,33,6.67E-05,Keep
0,0,33,6.67E-05,Delete
0,0,33,6.67E-05,Delete
0,0,33,6.67E-05,Delete
0,0,33,6.67E-05,Delete
0,0,33,6.67E-05,Delete
6.67E-08,6.67E-05,33,6.67E-05,Delete
0,0,33,6.67E-05,Delete
0,0,34,6.67E-05,Keep
0,0,34,6.67E-05,Delete
0,0,34,6.67E-05,Delete
0,0,34,6.67E-05,Delete
0,0,34,6.67E-05,Delete
0,0,34,6.67E-05,Delete
6.67E-08,6.67E-05,34,6.67E-05,Delete
6.67E-08,6.67E-05,34,6.67E-05,Delete
0,0,35,6.67E-05,Keep
0,0,35,6.67E-05,Delete
0,0,35,6.67E-05,Delete
0,0,35,6.67E-05,Delete
0,0,35,6.67E-05,Delete
0,0,35,6.67E-05,Delete
0,0,35,6.67E-05,Delete
6.67E-08,6.67E-05,35,6.67E-05,Delete
6.67E-08,6.67E-05,36,0.000238419,Keep
0,0,36,0.000238419,Delete
6.67E-08,6.67E-05,36,0.000238419,Delete
2.38E-07,0.000238419,36,0.000238419,Delete
2.38E-07,0.000238419,36,0.000238419,Delete
6.67E-08,6.67E-05,36,0.000238419,Delete
2.38E-07,0.000238419,36,0.000238419,Delete
0,0,36,0.000238419,Delete
0,0,37,6.67E-05,Keep
6.67E-08,6.67E-05,37,6.67E-05,Delete
0,0,37,6.67E-05,Delete
0,0,37,6.67E-05,Delete
0,0,37,6.67E-05,Delete
0,0,37,6.67E-05,Delete
6.67E-08,6.67E-05,37,6.67E-05,Delete
0,0,37,6.67E-05,Delete
0,0,38,0,Keep
0,0,38,0,Delete
0,0,38,0,Delete
0,0,38,0,Delete
0,0,38,0,Delete
0,0,38,0,Delete
0,0,38,0,Delete
0,0,38,0,Delete
6.67E-08,6.67E-05,39,0.001353589,Keep
0,0,39,0.001353589,Delete
6.67E-08,6.67E-05,39,0.001353589,Delete
2.48E-07,0.000247876,39,0.001353589,Delete
1.81E-07,0.000181223,39,0.001353589,Delete
3.62E-07,0.000362447,39,0.001353589,Delete
1.35E-06,0.001353589,39,0.001353589,Delete
7.05E-07,0.000704987,39,0.001353589,Delete
1.22E-06,0.001220465,40,0.005081998,Keep
2.48E-07,0.000247876,40,0.005081998,Delete
5.08E-06,0.005081998,40,0.005081998,Delete
2.22E-06,0.002220164,40,0.005081998,Delete
2.96E-07,0.000295614,40,0.005081998,Delete
2.67E-07,0.00026661,40,0.005081998,Delete
4.56E-06,0.004556161,40,0.005081998,Delete
4.51E-06,0.004509235,40,0.005081998,Delete
1.56E-05,0.015625817,41,0.022292268,Keep
2.23E-05,0.022292268,41,0.022292268,Delete
6.02E-06,0.006024051,41,0.022292268,Delete
2.38E-07,0.000238419,41,0.022292268,Delete
9.53E-07,0.000953494,41,0.022292268,Delete
0,0,41,0.022292268,Delete
2.38E-07,0.000238419,41,0.022292268,Delete
2.38E-07,0.000238419,41,0.022292268,Delete
9.63E-07,0.000963041,42,0.002249708,Keep
6.01E-07,0.000600685,42,0.002249708,Delete
1.81E-07,0.000181133,42,0.002249708,Delete
2.25E-06,0.002249708,42,0.002249708,Delete
6.67E-08,6.67E-05,42,0.002249708,Delete
0,0,42,0.002249708,Delete
2.38E-07,0.000238419,42,0.002249708,Delete
1.50E-06,0.001497705,42,0.002249708,Delete
6.67E-08,6.67E-05,43,0.000552857,Keep
5.53E-07,0.000552857,43,0.000552857,Delete
1.81E-07,0.000181223,43,0.000552857,Delete
2.29E-07,0.000228961,43,0.000552857,Delete
0,0,43,0.000552857,Delete
0,0,43,0.000552857,Delete
1.81E-07,0.000181133,43,0.000552857,Delete
0,0,43,0.000552857,Delete
1.91E-07,0.000190591,44,0.00318546,Keep
2.48E-07,0.000247876,44,0.00318546,Delete
4.77E-07,0.000476837,44,0.00318546,Delete
4.77E-07,0.000476837,44,0.00318546,Delete
2.29E-07,0.000228961,44,0.00318546,Delete
3.19E-06,0.00318546,44,0.00318546,Delete
9.44E-07,0.000944487,44,0.00318546,Delete
1.33E-07,0.000133305,44,0.00318546,Delete
4.77E-07,0.000476837,45,0.017546583,Keep
4.77E-07,0.000476837,45,0.017546583,Delete
4.77E-07,0.000476837,45,0.017546583,Delete
0,0,45,0.017546583,Delete
8.58E-07,0.000858199,45,0.017546583,Delete
1.75E-05,0.017546583,45,0.017546583,Delete
2.58E-06,0.002583241,45,0.017546583,Delete
1.19E-05,0.011860849,45,0.017546583,Delete
3.62E-07,0.000362357,46,0.004101124,Keep
5.43E-07,0.00054349,46,0.004101124,Delete
7.34E-07,0.00073408,46,0.004101124,Delete
2.48E-07,0.000247876,46,0.004101124,Delete
4.10E-06,0.004101124,46,0.004101124,Delete
1.49E-06,0.001486895,46,0.004101124,Delete
2.38E-07,0.000238419,46,0.004101124,Delete
6.67E-08,6.67E-05,46,0.004101124,Delete
1.33E-07,0.000133305,47,0.001792958,Keep
1.79E-06,0.001792958,47,0.001792958,Delete
0,0,47,0.001792958,Delete
2.48E-07,0.000247876,47,0.001792958,Delete
4.86E-07,0.000486204,47,0.001792958,Delete
0,0,47,0.001792958,Delete
0,0,47,0.001792958,Delete
0,0,47,0.001792958,Delete
6.67E-08,6.67E-05,48,0.003238597,Keep
1.34E-06,0.001344853,48,0.003238597,Delete
2.38E-07,0.000238419,48,0.003238597,Delete
3.24E-06,0.003238597,48,0.003238597,Delete
0,0,48,0.003238597,Delete
0,0,48,0.003238597,Delete
0,0,48,0.003238597,Delete
2.21E-06,0.002213051,48,0.003238597,Delete
3.99E-06,0.003985561,49,0.17246332,Keep
2.48E-07,0.000247876,49,0.17246332,Delete
1.72E-04,0.17246332,49,0.17246332,Delete
4.77E-07,0.000476837,49,0.17246332,Delete
0,0,49,0.17246332,Delete
0,0,49,0.17246332,Delete
2.29E-07,0.000228961,49,0.17246332,Delete
0,0,49,0.17246332,Delete
8.03E-06,0.008027507,50,0.032259093,Keep
4.10E-07,0.000410094,50,0.032259093,Delete
1.21E-06,0.001210917,50,0.032259093,Delete
3.15E-06,0.00314817,50,0.032259093,Delete
0,0,50,0.032259093,Delete
0,0,50,0.032259093,Delete
2.38E-07,0.000238419,50,0.032259093,Delete
3.23E-05,0.032259093,50,0.032259093,Delete
3.80E-06,0.003804338,51,0.003804338,Keep
2.38E-07,0.000238419,51,0.003804338,Delete
1.27E-06,0.001268112,51,0.003804338,Delete
7.91E-07,0.000791276,51,0.003804338,Delete
0,0,51,0.003804338,Delete
0,0,51,0.003804338,Delete
0,0,51,0.003804338,Delete
3.81E-07,0.000381181,51,0.003804338,Delete
1.37E-06,0.001372504,52,0.007717486,Keep
6.10E-07,0.000610142,52,0.007717486,Delete
1.14E-06,0.001144174,52,0.007717486,Delete
7.72E-06,0.007717486,52,0.007717486,Delete
0,0,52,0.007717486,Delete
0,0,52,0.007717486,Delete
0,0,52,0.007717486,Delete
1.54E-06,0.001544721,52,0.007717486,Delete
0,0,53,0.012664015,Keep
4.77E-07,0.000476837,53,0.012664015,Delete
7.82E-07,0.000781908,53,0.012664015,Delete
1.27E-05,0.012664015,53,0.012664015,Delete
6.67E-08,6.67E-05,53,0.012664015,Delete
0,0,53,0.012664015,Delete
0,0,53,0.012664015,Delete
0,0,53,0.012664015,Delete
0,0,54,0.000781908,Keep
7.82E-07,0.000781908,54,0.000781908,Delete
6.01E-07,0.000600685,54,0.000781908,Delete
2.48E-07,0.000247786,54,0.000781908,Delete
0,0,54,0.000781908,Delete
0,0,54,0.000781908,Delete
2.38E-07,0.000238419,54,0.000781908,Delete
0,0,54,0.000781908,Delete
0,0,55,0.000419642,Keep
2.48E-07,0.000247876,55,0.000419642,Delete
4.20E-07,0.000419642,55,0.000419642,Delete
1.91E-07,0.000190591,55,0.000419642,Delete
0,0,55,0.000419642,Delete
0,0,55,0.000419642,Delete
0,0,55,0.000419642,Delete
2.38E-07,0.000238419,55,0.000419642,Delete
2.38E-07,0.000238419,56,0.007650834,Keep
4.77E-07,0.000476837,56,0.007650834,Delete
7.65E-06,0.007650834,56,0.007650834,Delete
4.77E-07,0.000476837,56,0.007650834,Delete
0,0,56,0.007650834,Delete
0,0,56,0.007650834,Delete
0,0,56,0.007650834,Delete
0,0,56,0.007650834,Delete
2.38E-07,0.000238419,57,0.001639926,Keep
5.53E-07,0.000552947,57,0.001639926,Delete
1.64E-06,0.001639926,57,0.001639926,Delete
8.11E-07,0.000811362,57,0.001639926,Delete
0,0,57,0.001639926,Delete
0,0,57,0.001639926,Delete
2.48E-07,0.000247876,57,0.001639926,Delete
0,0,57,0.001639926,Delete
7.28E-06,0.007284059,58,0.015641766,Keep
2.40E-06,0.00240292,58,0.015641766,Delete
2.61E-06,0.002612786,58,0.015641766,Delete
2.48E-07,0.000247876,58,0.015641766,Delete
0,0,58,0.015641766,Delete
4.96E-07,0.000495752,58,0.015641766,Delete
7.07E-06,0.007073832,58,0.015641766,Delete
1.56E-05,0.015641766,58,0.015641766,Delete
1.24E-05,0.01235651,59,0.041003645,Keep
0,0,59,0.041003645,Delete
4.77E-07,0.000476837,59,0.041003645,Delete
2.82E-06,0.002824455,59,0.041003645,Delete
2.41E-05,0.024108376,59,0.041003645,Delete
4.10E-05,0.041003645,59,0.041003645,Delete
9.15E-07,0.000915123,59,0.041003645,Delete
4.36E-06,0.004356653,59,0.041003645,Delete
6.31E-06,0.00631165,60,0.00631165,Keep
1.94E-06,0.00193572,60,0.00631165,Delete
0,0,60,0.00631165,Delete
2.48E-07,0.000247876,60,0.00631165,Delete
1.85E-06,0.001848981,60,0.00631165,Delete
2.67E-07,0.00026661,60,0.00631165,Delete
0,0,60,0.00631165,Delete
3.81E-07,0.000381181,60,0.00631165,Delete
2.67E-07,0.00026661,61,0.00026661,Keep
6.67E-08,6.67E-05,61,0.00026661,Delete
0,0,61,0.00026661,Delete
1.33E-07,0.000133305,61,0.00026661,Delete
0,0,61,0.00026661,Delete
0,0,61,0.00026661,Delete
0,0,61,0.00026661,Delete
0,0,61,0.00026661,Delete
0,0,62,6.67E-05,Keep
0,0,62,6.67E-05,Delete
0,0,62,6.67E-05,Delete
6.67E-08,6.67E-05,62,6.67E-05,Delete
0,0,62,6.67E-05,Delete
0,0,62,6.67E-05,Delete
0,0,62,6.67E-05,Delete
6.67E-08,6.67E-05,62,6.67E-05,Delete
0,0,63,0.000238419,Keep
0,0,63,0.000238419,Delete
0,0,63,0.000238419,Delete
2.38E-07,0.000238419,63,0.000238419,Delete
0,0,63,0.000238419,Delete
0,0,63,0.000238419,Delete
6.67E-08,6.67E-05,63,0.000238419,Delete
6.67E-08,6.67E-05,63,0.000238419,Delete
0,0,64,0.040946557,Keep
6.67E-08,6.67E-05,64,0.040946557,Delete
6.67E-08,6.67E-05,64,0.040946557,Delete
0,0,64,0.040946557,Delete
0,0,64,0.040946557,Delete
2.29E-07,0.000228961,64,0.040946557,Delete
2.29E-07,0.000228961,64,0.040946557,Delete
4.09E-05,0.040946557,64,0.040946557,Delete
7.25E-07,0.000724713,65,0.000724713,Keep
0,0,65,0.000724713,Delete
0,0,65,0.000724713,Delete
0,0,65,0.000724713,Delete
0,0,65,0.000724713,Delete
0,0,65,0.000724713,Delete
2.38E-07,0.000238419,65,0.000724713,Delete
2.38E-07,0.000238419,65,0.000724713,Delete
6.67E-08,6.67E-05,66,0.00228853,Keep
0,0,66,0.00228853,Delete
7.25E-07,0.000724713,66,0.00228853,Delete
0,0,66,0.00228853,Delete
0,0,66,0.00228853,Delete
4.96E-07,0.000495752,66,0.00228853,Delete
1.24E-07,0.000123938,66,0.00228853,Delete
2.29E-06,0.00228853,66,0.00228853,Delete
2.38E-07,0.000238419,67,0.001915724,Keep
6.67E-07,0.000667338,67,0.001915724,Delete
3.72E-07,0.000371724,67,0.001915724,Delete
0,0,67,0.001915724,Delete
0,0,67,0.001915724,Delete
7.62E-07,0.000762362,67,0.001915724,Delete
1.92E-06,0.001915724,67,0.001915724,Delete
2.38E-07,0.000238419,67,0.001915724,Delete
1.33E-07,0.000133305,68,0.000238419,Keep
2.38E-07,0.000238419,68,0.000238419,Delete
2.38E-07,0.000238419,68,0.000238419,Delete
0,0,68,0.000238419,Delete
0,0,68,0.000238419,Delete
0,0,68,0.000238419,Delete
2.38E-07,0.000238419,68,0.000238419,Delete
0,0,68,0.000238419,Delete
6.67E-08,6.67E-05,69,0.000238419,Keep
6.67E-08,6.67E-05,69,0.000238419,Delete
2.38E-07,0.000238419,69,0.000238419,Delete
6.67E-08,6.67E-05,69,0.000238419,Delete
0,0,69,0.000238419,Delete
2.29E-07,0.000228961,69,0.000238419,Delete
2.38E-07,0.000238419,69,0.000238419,Delete
6.67E-08,6.67E-05,69,0.000238419,Delete
2.38E-07,0.000238419,70,0.000820189,Keep
0,0,70,0.000820189,Delete
0,0,70,0.000820189,Delete
0,0,70,0.000820189,Delete
6.67E-08,6.67E-05,70,0.000820189,Delete
8.20E-07,0.000820189,70,0.000820189,Delete
6.67E-08,6.67E-05,70,0.000820189,Delete
2.38E-07,0.000238419,70,0.000820189,Delete
0,0,71,0.000495752,Keep
0,0,71,0.000495752,Delete
0,0,71,0.000495752,Delete
0,0,71,0.000495752,Delete
4.96E-07,0.000495752,71,0.000495752,Delete
0,0,71,0.000495752,Delete
0,0,71,0.000495752,Delete
0,0,71,0.000495752,Delete
6.67E-08,6.67E-05,72,0.000362266,Keep
0,0,72,0.000362266,Delete
0,0,72,0.000362266,Delete
0,0,72,0.000362266,Delete
3.62E-07,0.000362266,72,0.000362266,Delete
6.67E-08,6.67E-05,72,0.000362266,Delete
6.67E-08,6.67E-05,72,0.000362266,Delete
6.67E-08,6.67E-05,72,0.000362266,Delete
6.67E-08,6.67E-05,73,0.000591228,Keep
6.67E-08,6.67E-05,73,0.000591228,Delete
0,0,73,0.000591228,Delete
0,0,73,0.000591228,Delete
5.91E-07,0.000591228,73,0.000591228,Delete
0,0,73,0.000591228,Delete
6.67E-08,6.67E-05,73,0.000591228,Delete
1.91E-07,0.000190591,73,0.000591228,Delete
6.67E-08,6.67E-05,74,6.67E-05,Keep
6.67E-08,6.67E-05,74,6.67E-05,Delete
6.67E-08,6.67E-05,74,6.67E-05,Delete
6.67E-08,6.67E-05,74,6.67E-05,Delete
6.67E-08,6.67E-05,74,6.67E-05,Delete
0,0,74,6.67E-05,Delete
0,0,74,6.67E-05,Delete
0,0,74,6.67E-05,Delete
0,0,75,0,Keep
0,0,75,0,Delete
0,0,75,0,Delete
0,0,75,0,Delete
0,0,75,0,Delete
0,0,75,0,Delete
0,0,75,0,Delete
0,0,75,0,Delete
2.38E-07,0.000238419,76,0.000238419,Keep
2.38E-07,0.000238419,76,0.000238419,Delete
6.67E-08,6.67E-05,76,0.000238419,Delete
6.67E-08,6.67E-05,76,0.000238419,Delete
0,0,76,0.000238419,Delete
0,0,76,0.000238419,Delete
2.38E-07,0.000238419,76,0.000238419,Delete
6.67E-08,6.67E-05,76,0.000238419,Delete
0,0,77,0,Keep
0,0,77,0,Delete
0,0,77,0,Delete
0,0,77,0,Delete
0,0,77,0,Delete
0,0,77,0,Delete
0,0,77,0,Delete
0,0,77,0,Delete
0,0,78,0.000238419,Keep
0,0,78,0.000238419,Delete
6.67E-08,6.67E-05,78,0.000238419,Delete
2.38E-07,0.000238419,78,0.000238419,Delete
6.67E-08,6.67E-05,78,0.000238419,Delete
0,0,78,0.000238419,Delete
6.67E-08,6.67E-05,78,0.000238419,Delete
6.67E-08,6.67E-05,78,0.000238419,Delete
2.38E-07,0.000238419,79,0.000238419,Keep
0,0,79,0.000238419,Delete
0,0,79,0.000238419,Delete
0,0,79,0.000238419,Delete
0,0,79,0.000238419,Delete
0,0,79,0.000238419,Delete
0,0,79,0.000238419,Delete
0,0,79,0.000238419,Delete
0,0,80,0,Keep
0,0,80,0,Delete
0,0,80,0,Delete
0,0,80,0,Delete
0,0,80,0,Delete
0,0,80,0,Delete
0,0,80,0,Delete
0,0,80,0,Delete
